Date,Open,High,Low,Close,Volume
2024-11-04,107.7039223263255,109.51676824732147,107.63782921056864,109.44123840332031,979200
2024-11-05,108.8086111090655,111.41458129882812,108.61977571712104,111.41458129882812,662100
2024-11-06,112.69869490002972,112.9347427685027,108.01550605395886,110.88584899902344,1471700
2024-11-07,111.22575949686691,112.20771229928697,110.74421982388121,111.97166442871094,633700
2024-11-08,112.63258823569795,115.9655825850115,112.4437456414711,114.94585418701172,1111500
2024-11-11,114.72869521774635,116.26772455529414,114.72869521774635,115.14413452148438,756400
2024-11-12,114.87033960455234,115.99392257404732,114.00167796299127,114.05833435058594,1106600
2024-11-13,114.23771837706433,116.85313265566408,114.23771837706433,116.39991760253906,923700
2024-11-14,116.09778613440645,116.31495334929173,113.52958409831524,113.6334457397461,877900
2024-11-15,113.04803885428697,114.10552860601588,112.16049663813565,113.08580017089844,864400
2024-11-18,112.3304575366097,113.47292832237984,112.3304575366097,113.19911193847656,749600
2024-11-19,112.81198911499642,114.8325580894541,112.07551378845956,114.5209732055664,746600
2024-11-20,113.77506926320906,114.69093611856918,113.27464894931762,113.83171844482422,537600
2024-11-21,113.86004578591681,115.635130357899,113.66176644186525,115.18191528320312,477500
2024-11-22,115.52182948482049,116.45657706009659,115.41796784272208,116.0411376953125,452800
2024-11-25,117.07974084192513,117.64625427624487,116.55099593037458,117.00420379638672,941600
2024-11-26,117.0042001382607,119.11919412555605,116.70205916916264,118.74151611328125,881500
2024-11-27,119.4496593092655,120.52603695851762,119.3646783350567,119.94063568115234,581300
2024-11-29,119.94064071419098,120.19557644390628,118.59989056199909,118.77928924560547,428800
2024-12-02,118.03337191665702,118.11834568707425,116.47545462652786,117.03252410888672,651200
2024-12-03,117.16470264848411,117.29689606647894,115.69176642897366,115.76730346679688,494400
2024-12-04,115.77674712676348,115.8522769608017,114.77589938696683,115.32353210449219,505100
2024-12-05,114.70037715877322,115.12526041739497,113.53901853967348,114.69093322753906,562800
2024-12-06,115.08750278418097,115.38964377977891,114.077218154812,115.0969467163086,493000
2024-12-09,114.73813387726038,116.08832784526807,114.29436997756729,115.91837310791016,643200
2024-12-10,116.35271111908158,116.40936029876787,114.5493020605741,115.12525939941406,668400
2024-12-11,115.72009759013258,116.13554411814908,113.39738757220266,113.73729705810547,1169100
2024-12-12,113.75618724849512,115.44628357782226,113.22743514648701,114.199951171875,760500
2024-12-13,113.85060767307695,114.26604701591857,112.84975982968275,113.46348571777344,611500
2024-12-16,113.21800763133338,115.2669014829584,112.9630718891403,113.64289093017578,445900
2024-12-17,112.51929721731355,113.51070115517659,111.50901261939254,111.97166442871094,1042100
2024-12-18,111.73354852683535,113.4098871866978,107.89511980344588,107.9617919921875,694000
2024-12-19,107.94275019482687,109.59050889630689,107.06648503180143,107.17124938964844,696000
2024-12-20,107.70462863735297,110.12388801934459,107.70462863735297,109.44763946533203,1757100
2024-12-23,108.88568492891991,109.92387447466794,108.44755235795081,109.77147674560547,507400
2024-12-24,109.76195123709435,110.97158460752836,109.53336190779552,110.8953857421875,225300
2024-12-26,110.22865692319989,111.14302144976571,110.22865692319989,110.86680603027344,295900
2024-12-27,110.40962901859399,111.14303039374964,109.4476455768064,109.75243377685547,301600
2024-12-30,108.89520607811076,109.5428818603146,107.81891715471012,109.31428527832031,359100
2024-12-31,110.22864904229998,110.60962878442142,109.14283352374096,110.52391052246094,502800
2025-01-02,110.16198692436429,110.63821891224401,108.81900923051622,109.22856903076172,547400
2025-01-03,109.10474558194583,111.62876917135596,108.8285301715207,111.50495147705078,540500
2025-01-06,111.24779220790575,111.4573281727475,107.60938021149722,108.06655883789062,862000
2025-01-07,108.64757393183962,109.53336578932661,104.78057221280291,105.0663070678711,1619700
2025-01-08,104.99011078803564,105.89494868884995,103.83762294376132,105.76160430908203,882100
2025-01-10,104.15193336621553,105.58062931710113,103.30424101669462,103.9709701538086,1106900
2025-01-13,103.742370646407,106.50451752696628,103.742370646407,106.35212707519531,537800
2025-01-14,106.35213700975865,107.64748140434364,106.35213700975865,107.17124938964844,491300
2025-01-15,110.10483377110168,110.10483377110168,106.45689501229887,106.52356719970703,642900
2025-01-16,106.866453690319,107.35221234589703,105.54252936372602,107.2950668334961,973000
2025-01-17,107.21886376835738,107.54270528161915,106.41879755922196,107.2474365234375,1064900
2025-01-21,107.63795174088956,108.67613394598487,106.46641789899871,107.40935516357422,861400
2025-01-22,106.51404541992423,106.76168081522621,105.35203823664034,105.70445251464844,1066500
2025-01-23,105.53301076265616,105.67587454475031,103.62808282301776,104.78056335449219,914700
2025-01-24,104.72341275615975,106.39022473806048,104.31385294993805,105.380615234375,543100
