Date,Open,High,Low,Close,Volume
2004-01-02,16.49862193411351,16.625926109708498,16.16253801698926,16.269474029541016,323700
2004-01-05,16.279658385491405,16.70740148441488,16.279658385491405,16.45279312133789,430000
2004-01-06,16.498626092609996,16.50880871981748,16.01486971491621,16.101436614990234,380000
2004-01-07,16.101435861523502,16.162541334449248,15.979222973164045,16.14726448059082,251600
2004-01-08,16.193090384164908,16.40186914975999,16.116708074771005,16.33567237854004,316900
2004-01-09,16.244018715234866,16.42733613651919,16.19818911710025,16.20328140258789,367500
2004-01-12,16.294935480484728,16.315304616037178,16.101433549005662,16.126893997192383,229100
2004-01-13,16.142180717323885,16.23893125658461,16.08616653156441,16.218563079833984,218500
2004-01-14,16.2338299817941,16.49862390298569,16.208369532138278,16.427331924438477,248900
2004-01-15,16.427329964073962,16.427329964073962,16.17781486771202,16.269474029541016,247300
2004-01-16,16.396782304148147,16.49862605858545,16.274569410321774,16.330583572387695,219800
2004-01-20,16.2949352369274,16.473160314078232,16.172723339200903,16.45279312133789,237200
2004-01-21,16.29493411085928,16.447698729647083,16.21855180146538,16.33567237854004,505000
2004-01-22,16.371321258803984,16.4375180456612,16.218555632675535,16.264385223388672,292100
2004-01-23,16.294942521073697,16.37132584114464,16.259297489709528,16.28985023498535,628900
2004-01-26,16.294936719992414,16.39678046299393,16.218554398368234,16.345857620239258,637700
2004-01-27,16.34585676716013,16.61064970814158,16.167631683089787,16.605558395385742,580000
2004-01-28,16.697223694069578,16.956923475114948,16.065793842642602,16.279664993286133,806600
2004-01-29,16.345857592301012,16.345857592301012,15.663508011871201,16.03014373779297,549100
2004-01-30,16.0301407491068,16.0301407491068,15.800993827348446,15.928297996520996,212000
2004-02-02,16.01487027056371,16.417152046998694,15.887566058464646,16.32549285888672,379200
2004-02-03,16.37131720991113,16.37131720991113,15.989403724670412,15.98940372467041,290100
2004-02-04,15.989403689467453,16.213459302464237,15.857007235026344,16.13198471069336,232400
2004-02-05,16.16763434229123,16.381504478352323,15.969040089517916,16.330583572387695,297500
2004-02-06,16.427330731024067,16.54954360000439,16.381501147969903,16.45279312133789,322400
2004-02-09,16.452798312917874,16.53936425127573,16.371323688724722,16.47316551208496,248300
2004-02-10,16.45788562953014,16.52408435264151,16.42224061151043,16.427331924438477,209000
2004-02-11,16.442613283960664,16.549548361014477,16.41205957229891,16.52408790588379,310500
2004-02-12,16.44770342742818,16.905999357197256,16.42224297410947,16.86526107788086,393400
2004-02-13,16.865258610500746,16.91618145219625,16.575005211613636,16.72776985168457,173100
2004-02-17,16.804155800525358,17.308281329244682,16.804155800525358,17.242082595825195,455900
2004-02-18,17.24208337061554,17.44067763728994,17.099503269927904,17.10968589782715,322000
2004-02-19,17.13514470000569,17.186065598851027,16.855073928833008,16.855073928833008,227300
2004-02-20,16.89071611372055,17.028204848553536,16.778689766547615,16.941638946533203,158100
2004-02-23,16.94164232108102,16.94164232108102,16.575005621830613,16.676849365234375,307500
2004-02-24,16.70230876867559,16.753231608439904,16.56482001507351,16.73286247253418,349600
2004-02-25,16.778697470697303,16.860172098100197,16.569918616570618,16.814342498779297,212800
2004-02-26,16.727767503587362,16.839795797084133,16.636108343909555,16.778690338134766,177400
2004-02-27,16.804149766935044,17.175877695345143,16.804149766935044,17.135141372680664,230400
2004-03-01,17.262449946531888,17.272632572918173,16.9976569828069,17.114776611328125,271600
2004-03-02,17.114772240094723,17.21661596051702,16.982374820793517,17.135141372680664,161400
2004-03-03,17.084218541215815,17.252260971288717,17.04857353044412,17.135141372680664,162300
2004-03-04,17.124955533105158,17.124955533105158,16.92636136142671,16.98746681213379,195000
2004-03-05,16.98746681213379,17.033296385790912,16.967097681062345,16.98746681213379,330700
2004-03-08,17.11477496114346,17.150419977582295,16.98237752079261,17.018022537231445,291300
2004-03-09,17.058765090791763,17.084225545709216,16.687037009974,16.809247970581055,306800
2004-03-10,16.865265422859398,16.865265422859398,16.656486543845602,16.671764373779297,228500
2004-03-11,16.676847781542886,16.676847781542886,16.447699866272064,16.45279312133789,347800
2004-03-12,16.575005738489114,16.595374875814798,16.417149780484703,16.549545288085938,289300
2004-03-15,16.625926769628684,16.631018082151243,16.371318408332733,16.422239303588867,249200
2004-03-16,16.498623340571836,16.54954423814766,16.366225898862325,16.44770050048828,307800
2004-03-17,16.447705056244903,16.625932132141852,16.447705056244903,16.47316551208496,277900
2004-03-18,16.524083789359747,16.55972880616437,16.305120433269792,16.44770050048828,244600
2004-03-19,16.498623715086193,16.59537419967956,16.3458571338755,16.381502151489258,272800
2004-03-22,16.396784144564784,16.590287105464117,16.381506317054136,16.47316551208496,263600
2004-03-23,16.600465246897976,16.636110263941315,16.320396423339844,16.320396423339844,213100
2004-03-24,16.37131592393797,16.396776367702344,16.142168045043945,16.142168045043945,288500
2004-03-25,16.26947508157564,16.422239713666347,16.26947508157564,16.371318817138672,257600
2004-03-26,16.37132067194519,16.437517456429465,16.014868528343783,16.040328979492188,494000
2004-03-29,16.296976044774055,16.47662696598536,16.296976044774055,16.4252986907959,442300
2004-03-30,16.425295530403243,16.68707281637801,16.384232330738193,16.671674728393555,229800
2004-03-31,16.68194434196179,16.723008529435923,16.517691508161715,16.71787452697754,446900
2004-04-01,16.810264467537934,17.08744181723953,16.738404108292617,17.082307815551758,424500
2004-04-02,17.195226699686497,17.436473790406485,16.84618910555654,16.92318344116211,714800
2004-04-05,16.92319122760964,17.19523461130259,16.764070441234566,17.13364028930664,321000
2004-04-06,17.133640702214283,17.179836934336585,16.82053312427959,16.943721771240234,316000
2004-04-07,16.861590074428957,16.97451459715892,16.717869378625462,16.85132598876953,172700
2004-04-08,16.989917100400096,17.000183146775914,16.800000137567796,16.87186050415039,190700
2004-04-12,16.96425144173239,17.16956843473484,16.887259037892445,17.1644344329834,272100
2004-04-13,17.195232356107507,17.195232356107507,16.887258828471023,17.082307815551758,348100
2004-04-14,17.082301460065413,17.292750415863797,17.041239252080153,17.07716941833496,465400
2004-04-15,17.066913013611963,17.1541714786304,16.78460356589872,16.820533752441406,384600
2004-04-16,16.820534517303297,17.09257793008206,16.73327409026865,17.036115646362305,239600
2004-04-19,17.04124887437409,17.04124887437409,16.78460356589872,16.820533752441406,187600
2004-04-20,16.88726245589808,16.933458690771417,16.615217091400282,16.630617141723633,445200
2004-04-21,16.630623152333172,16.8205402052082,16.44583814605517,16.697349548339844,195000
2004-04-22,16.63061178674803,17.015579634051942,16.63061178674803,16.93858528137207,408300
2004-04-23,16.835932218234177,16.835932218234177,16.548490719509743,16.630617141723633,408800
2004-04-26,16.65627830515311,16.671676394676556,16.425297172061395,16.476625442504883,401400
2004-04-27,16.47662354325203,17.118236640077228,16.47662354325203,16.846193313598633,382600
2004-04-28,16.846196020142735,16.846196020142735,16.507424328913192,16.692209243774414,584700
2004-04-29,16.6922065356903,16.73326875563762,16.522819738532192,16.60494613647461,341900
2004-04-30,16.707604925934103,16.717870970618762,16.399631417585603,16.543352127075195,411500
2004-05-03,16.63061694553706,16.646015037630406,16.399635773895202,16.548490524291992,352000
2004-05-04,16.58954882948579,16.58954882948579,16.348302646554426,16.450960159301758,461100
2004-05-05,16.450963592514995,16.49202778101249,16.29697680174595,16.399635314941406,535200
2004-05-06,16.404766642499997,16.41503268917569,16.04033079672986,16.29697608947754,254500
2004-05-07,16.11732230352628,16.296974183240817,15.922272334623397,15.92740535736084,426000
2004-05-10,15.922264695308671,16.055720285379795,15.799075145786905,15.999258041381836,423100
2004-05-11,16.332909966970316,16.332909966970316,15.90687872383714,15.973607063293457,389100
2004-05-12,15.973604528824717,16.245647930911485,15.52704125855193,16.153255462646484,547000
2004-05-13,16.117316454470984,16.189177767692357,15.906867493728765,15.942797660827637,398700
2004-05-14,15.86067008972168,16.014657767286554,15.722081473620358,15.86067008972168,677000
2004-05-17,15.7580239591266,15.814485267084791,15.527042766038637,15.691295623779297,245400
2004-05-18,15.629697145630297,15.793949959800468,15.568101850804485,15.69642448425293,424300
