Date,Open,High,Low,Close,Volume
2024-11-04,104.27614546943023,105.46866482494197,103.42150381796732,103.62025451660156,1830700
2024-11-05,103.57056890373475,104.90221524242895,103.07368458359161,104.79290008544922,3265700
2024-11-06,107.62515048303966,109.15554756976647,106.4723751813092,108.32078552246094,2249700
2024-11-07,110.44745159253382,111.73935392218725,109.92075539996623,110.9443359375,1761000
2024-11-08,109.53318953357987,110.58658195060674,108.84748669057366,110.19901275634766,1721200
2024-11-11,109.84124894817182,109.94062429795632,106.33324678599215,108.13196563720703,2027300
2024-11-12,109.22511693294409,109.54312260050037,106.49225312112033,107.65496063232422,2213300
2024-11-13,106.41275230680941,107.96302902480738,105.33948031041696,105.71710968017578,1780900
2024-11-14,107.31708826571229,107.4760949095599,105.51836920284714,105.85624694824219,1502500
2024-11-15,103.35193790931389,104.6040885107494,101.61284280026292,101.94078826904297,3091900
2024-11-18,101.76191193138405,103.70969758809903,101.62278492603677,103.50100708007812,2865000
2024-11-19,102.99418588405058,103.40163468409999,101.662539485735,102.159423828125,2031700
2024-11-20,101.65259262938827,103.14324555322587,101.24514385758329,102.93455505371094,2315500
2024-11-21,103.88858342944164,105.30967300957684,102.75568768940138,104.86247253417969,2568500
2024-11-22,104.46497146417866,107.57546485476124,104.41527999501466,107.53571319580078,1651600
2024-11-25,110.1522246614682,111.70422249068633,108.77929649844845,110.10247802734375,2118100
2024-11-26,111.53508706226876,111.55498116014782,107.51580375665988,108.50072479248047,1768300
2024-11-27,108.96832360508118,109.21704159289165,105.58575745280461,107.53570556640625,1370600
2024-11-29,109.38616645297205,111.74401567650281,109.2468849889934,109.4359130859375,1437400
2024-12-02,109.47570786119758,113.26616747775715,109.47570786119758,112.61949920654297,2785600
2024-12-03,110.98792294140343,115.50464293776052,110.65962093507063,114.87787628173828,2669500
2024-12-04,117.40484005758908,117.50432573378318,114.07202056832814,116.29058074951172,2628600
2024-12-05,115.61406988232666,116.47961122243144,112.4503767371166,113.1368408203125,1924100
