Date,Open,High,Low,Close,Volume
2024-11-05,85.90610414810614,87.608692946463,84.70134859826295,86.81216430664062,10233700
2024-11-06,89.03249574002812,91.31257291438838,88.09657440464672,90.23725128173828,14695200
2024-11-07,91.3225323680966,93.66234711800591,91.30261478419996,93.53291320800781,11491100
2024-11-08,93.1744763164606,94.67792731733972,92.53725034075475,93.39352416992188,8340000
2024-11-11,93.09481811523438,93.82165800547227,89.95846710866317,91.85023498535156,10626600
2024-11-12,91.85023528352436,93.40347260383395,91.16322296277237,92.37793731689453,8482400
2024-11-13,91.05368913695438,92.44762361462075,89.36105929742992,89.67967224121094,9163000
2024-11-14,91.47188134402687,92.0394109281384,89.77924378703416,90.30694580078125,7631900
2024-11-15,88.7537072223644,89.4008919376096,87.10090485657295,87.44938659667969,10001300
2024-11-18,87.61865445894726,89.39093966327181,86.98142848877063,88.32557678222656,7073200
2024-11-19,87.32990902930074,89.28141448513436,87.20047511716358,88.95284271240234,6784700
2024-11-20,88.82340396595465,89.5701538107942,87.32990427627556,89.47058868408203,6532100
2024-11-21,91.37231112886892,93.08485871990115,89.67968112173195,92.53724670410156,9535100
2024-11-22,93.65237869647191,94.36925971638908,91.6112671442246,92.10910034179688,7455200
2024-11-25,93.44329458437423,93.95108659960357,91.43205170268628,91.84027099609375,9986300
2024-11-26,93.59264766859495,95.13593372719512,91.63118351799953,92.73637390136719,9016200
2024-11-27,92.3082390887043,92.3082390887043,87.62860963881919,89.70954895019531,8787900
2024-11-29,90.78487154002426,93.3736029140901,90.02816287500015,92.288330078125,7131600
2024-12-02,96.94803856494987,97.20690635548497,94.538520141956,96.44024658203125,17482000
2024-12-03,97.3662196323162,98.29218970209958,94.1900413377083,95.49436950683594,25015400
2024-12-04,111.84321441033552,119.36049156742519,109.09517287500574,117.63799285888672,59995900
2024-12-05,116.09469841040219,116.09469841040219,111.61419969956593,112.87870025634766,23963500
2024-12-06,112.98822814678324,114.25272115178515,111.14623920147544,113.01809692382812,13782500
2024-12-09,111.2358553811353,112.39082449613605,105.86921390189913,106.56617736816406,17640800
2024-12-10,107.39258385789586,108.23889882076054,104.54497720443052,106.21769714355469,13901600
2024-12-11,109.41378006556285,111.49472679122307,108.00989439194704,110.87741088867188,14798800
2024-12-12,110.05101499528267,110.45924189897617,107.45232487061311,108.53760528564453,10190400
2024-12-13,117.47868388429765,121.33191583216158,114.60120841290794,120.24663543701172,36722500
2024-12-16,121.96913204294376,125.60331586389779,118.61373359410337,124.23925018310547,23750700
2024-12-17,121.83971281768754,122.39728362904862,111.41508330637589,111.76356506347656,32166200
2024-12-18,112.01248200990487,113.01810730870027,103.92766724037689,104.82376861572266,24146000
