Date,Open,High,Low,Close,Volume
2024-11-04,319.68171496340244,320.2148102062098,314.74832859861294,315.60125732421875,690300
2024-11-05,317.908000769698,345.7152608862383,315.6497039007675,343.5538635253906,1346300
2024-11-06,353.9925628276045,358.8193185594335,342.0322452262761,345.0562438964844,1155600
2024-11-07,346.0254880406058,349.1464159233187,343.32132277356516,343.8059387207031,631500
2024-11-08,341.1114835030674,346.11272374814706,340.7916204061843,345.4924011230469,735600
2024-11-11,349.0978889821506,349.0978889821506,346.0157390774688,347.4017333984375,529300
2024-11-12,347.7506869603826,348.62298966756185,343.77683065144697,344.1548156738281,474800
2024-11-13,348.9718833231736,355.7855814121775,348.31281282530205,355.068359375,960500
2024-11-14,353.97314043506947,355.70807365397496,350.464526021523,352.5386962890625,625700
2024-11-15,351.7536073105281,354.0894298492296,349.20452302047744,350.7165222167969,536100
2024-11-18,350.8909405887416,354.60308487323726,350.53232960313017,352.8197021484375,476100
2024-11-19,348.45819748250375,353.7017449404469,347.10127891173437,350.7261962890625,419000
2024-11-20,350.5420863768305,351.88930322968554,346.72331062859917,349.84423828125,488800
2024-11-21,351.0557758696454,359.2360947695686,348.9622315959648,357.5108337402344,514000
2024-11-22,357.3744861193259,363.6570422280663,356.0303091118539,362.94598388671875,410000
2024-11-25,365.26418113521294,367.8356552385369,364.1830134271848,365.52716064453125,736900
2024-11-26,365.9167863954421,367.884332012652,363.8031113308119,367.5921325683594,401000
2024-11-27,367.48495259293406,369.8031671401169,360.52058878729696,361.397216796875,550000
2024-11-29,362.77065727966794,367.7479763982485,362.6440276038052,365.30316162109375,362900
2024-12-02,367.76746480053,368.97526217857205,363.6667441987774,367.50445556640625,563000
2024-12-03,368.56624025952107,369.69609814194723,362.0304241048098,365.9850158691406,465400
2024-12-04,367.74797262516046,369.0434595915514,365.31287803824966,368.5077209472656,511500
2024-12-05,367.0369194987914,372.01423823364223,365.52714312064825,368.7414855957031,787600
2024-12-06,370.5142491536301,372.92009395832514,369.50124152909706,369.7447509765625,752300
2024-12-09,373.8941254449371,377.8292463727155,372.7739879505347,373.465576171875,1022100
2024-12-10,370.02721871837167,371.6246251867827,365.34206974800384,367.9135437011719,641300
2024-12-11,370.5142991422893,370.5142991422893,359.1082936819476,360.5401306152344,1329600
2024-12-12,360.58882949601133,363.21871389622066,358.5725639814906,360.94921875,537500
2024-12-13,358.6601864186065,360.35500261478984,356.3322218960112,357.9686279296875,675000
2024-12-16,356.1374503681515,358.32903544767794,353.6731358899617,357.4426574707031,677000
2024-12-17,355.523796368693,356.55627405683765,351.1211562216097,351.8516845703125,623300
2024-12-18,352.8354521344809,354.28678870658325,341.1762181829107,341.5853271484375,643400
2024-12-19,345.7932020686624,348.91985538358534,340.2898641904019,340.6210632324219,667200
2024-12-20,339.2671427650294,346.5529570481973,337.28009710138764,342.2574462890625,2167500
2024-12-23,340.8548085927508,342.8515743009149,338.74113337301674,342.013916015625,466900
2024-12-24,341.1665072420929,344.7412095095142,341.0203777842053,344.6632995605469,182500
2024-12-26,342.822360059901,345.5009641997271,342.54963064558433,344.95550537109375,299100
2024-12-27,343.17302359791546,345.793187801232,340.3190998219026,342.03338623046875,240300
2024-12-30,339.5690720970812,341.43923785693823,336.7930582665592,339.3645324707031,409300
2024-12-31,340.7865777698856,342.218414430109,338.3904532635859,339.549560546875,318000
2025-01-02,341.57557042153434,343.250916635627,338.176187993195,338.6242370605469,529600
2025-01-03,339.3937321289612,345.5399082457401,337.01707752791003,345.1502990722656,623400
2025-01-06,346.7867116662755,351.47183157804324,346.3289126651643,348.7445373535156,587000
2025-01-07,349.00752936392877,353.0887506808553,348.7737697721189,350.6341857910156,568100
2025-01-08,349.7672267059295,351.0432138337629,345.61781620533515,350.41009521484375,437800
2025-01-10,347.74127036583087,348.66658850951984,344.7704370196037,345.66656494140625,688500
2025-01-13,343.85483910630495,351.9198715029415,342.78342122659745,351.69586181640625,595800
2025-01-14,355.17316294156205,356.7900395553633,352.22179982741153,354.79327392578125,582900
2025-01-15,358.75758303004983,360.2575797286351,351.21851080384624,351.43280029296875,753300
2025-01-16,352.1828146763799,358.6211895385832,352.163314898408,356.8192138671875,577500
2025-01-17,359.61477362116335,360.5888114373363,355.0465338852902,356.8290100097656,816200
2025-01-21,358.36801005903055,360.082296419785,356.14720500452614,357.6374816894531,1038900
2025-01-22,357.5498115998932,359.1082781515914,354.3647184361668,356.49786376953125,1061700
2025-01-23,356.36144237272805,359.887484050644,354.8224757834164,359.332275390625,1046600
2025-01-24,360.58880934377413,364.59209047687,356.9264176641395,358.0757751464844,614800
2025-01-27,350.6535900540199,350.6535900540199,336.07224374526265,339.7833251953125,1397000
2025-01-28,338.7800838382556,342.86130458621005,336.3644594002994,341.17620849609375,876200
2025-01-29,342.4424826043615,348.7639785273282,342.3061030417906,344.828857421875,861100
2025-01-30,347.7899748865173,353.6244524741163,347.61465519621953,350.3419494628906,916000
2025-01-31,351.14060645387883,352.3094636359288,346.8061266061559,347.0009460449219,671300
2025-02-03,339.5398168366518,343.05610858300844,335.1761170010157,339.169677734375,1270400
2025-02-04,351.627634933513,359.03032792979957,350.5756872211426,354.0724792480469,2020800
2025-02-05,356.0498250666359,361.39728366726274,352.60172255065936,360.3063659667969,1232600
2025-02-06,362.69269298541286,364.21221926733983,356.5660167599789,359.5660400390625,750200
2025-02-07,361.1927409809887,363.83237536522216,359.751154188811,362.2057189941406,907500
2025-02-10,364.2901587542559,367.08564264961467,359.6926988772233,364.1927490234375,925300
2025-02-11,362.7706166992242,363.637494826944,359.41992451005177,362.87774658203125,580100
2025-02-12,356.52706642866895,359.0400709559013,354.34523119725634,355.0854797363281,634000
2025-02-13,354.74458999608686,361.09530595410615,353.4686028152983,359.7316589355469,521100
2025-02-14,361.0953435214023,364.16355706368745,359.29336740124154,364.0758972167969,802000
2025-02-18,364.9622265663476,369.8129455234925,362.15699293933733,369.2869567871094,838800
2025-02-19,369.54993819260903,377.3812104873961,369.41358835671224,376.0467834472656,943900
2025-02-20,375.2675286766504,376.72858536174556,370.981768345426,374.410400390625,641000
2025-02-21,375.14441652871375,375.14441652871375,357.99807044961835,359.0942077636719,802300
2025-02-24,359.8673419458852,360.8558098639218,352.5566635686419,352.7817687988281,850200
2025-02-25,353.9365741610668,356.13858523614607,348.11349612698035,353.349365234375,1186900
2025-02-26,360.9047329496848,363.9386210324003,356.56922471622437,358.8984680175781,533900
2025-02-27,359.5737492219692,365.21090740039944,356.20711640614985,356.39306640625,861800
2025-02-28,355.81563930411437,363.1850352268793,355.21863409991346,360.3273010253906,1139800
2025-03-03,364.388768434261,365.00533629512296,347.40884077834767,348.3777160644531,625900
2025-03-04,342.6231410585249,345.19705217673567,334.138074907893,339.9122314453125,856200
2025-03-05,339.8632799447005,341.9478552569149,333.27683911066947,339.9122314453125,1311500
2025-03-06,337.2991565188355,343.8464718258337,335.1265044008179,337.5046691894531,850400
2025-03-07,334.63720049459766,337.7787580925425,326.11297852140876,334.83294677734375,1399100
2025-03-10,330.39949671397596,332.6993806589966,323.68579484893814,327.11114501953125,1367300
2025-03-11,325.8976439113678,327.9235012982812,319.8396642973741,322.3744201660156,1606300
2025-03-12,328.72600500845067,331.9947644386672,321.6697615485933,323.6564636230469,1194100
2025-03-13,311.75583737907965,323.45097536387374,305.77616802530696,306.2459411621094,1573200
2025-03-14,310.81632804008075,315.49437736703896,308.2815720318218,314.83868408203125,927600
2025-03-17,313.3216961842645,321.21958289751933,313.3216961842645,319.1937255859375,709800
2025-03-18,313.61531531345736,317.43212844803236,311.3643527913437,315.6705017089844,1016200
2025-03-19,315.23988066210615,323.42159040340715,315.1811627580633,320.18218994140625,768100
