Date,Open,High,Low,Close,Volume
2024-11-04,205.54940755912304,207.4721993981739,204.8579638785804,206.96072387695312,624600
2024-11-05,208.86458334617237,214.48142007624233,207.03651601983756,214.42459106445312,771500
2024-11-06,218.81955330301105,218.81955330301105,211.26097652572892,213.05116271972656,854800
2024-11-07,213.13641808542187,216.6599614166807,212.44495988688504,215.99691772460938,654800
2024-11-08,217.34193170971292,223.00611625172715,216.726250365241,221.40536499023438,782600
2024-11-11,221.40534997271345,222.66511262883756,219.79513213622957,219.94668579101562,586500
2024-11-12,219.0658068062651,220.22137820512606,217.8534063964688,218.0523223876953,423600
2024-11-13,219.9656179159063,221.75580390071966,219.9656179159063,220.7991485595703,511800
2024-11-14,219.56779675056453,222.3714814896855,215.4475348303671,215.8927001953125,640200
2024-11-15,215.0118275068452,217.94811815706225,213.94149968770347,217.2945556640625,645900
2024-11-18,216.49891142067284,218.55430900700233,216.2147519419696,217.1145782470703,547900
2024-11-19,216.24317829122512,217.62606566881553,214.71820394002327,217.26614379882812,486100
2024-11-20,216.07266595007857,217.82497069918745,214.3298423371718,216.09161376953125,429900
2024-11-21,217.01987009195082,219.75724485396813,215.84536535506956,218.45013427734375,453400
2024-11-22,218.24175093752854,221.18750836052328,217.41768694391226,219.69094848632812,333900
2024-11-25,221.1591025811327,223.68809476514502,219.44467883307016,220.60025024414062,977400
2024-11-26,221.12120703693745,224.0006688816286,220.7328561873322,222.95875549316406,730100
2024-11-27,224.7300045844801,226.6527966503154,224.2279956876632,225.25096130371094,532300
2024-11-29,225.63929488341205,226.54858794825947,222.7408997531628,222.92086791992188,616800
2024-12-02,221.72738934309297,222.15362134833455,217.91970134645257,218.61114501953125,652800
2024-12-03,218.6869171891165,218.96159553461513,216.16739194537044,216.35682678222656,447100
2024-12-04,216.48946581558144,216.52736146053556,215.0686826418324,215.7696075439453,444500
2024-12-05,214.1688488434755,215.44755943717388,213.59106312784965,214.4435272216797,342900
