Date,Open,High,Low,Close,Volume
2004-01-02,23.200019432488208,23.393242531790015,22.914574656624634,22.95848846435547,4653400
2004-01-05,23.055090512460723,23.138527379813464,22.86186749981055,22.92334747314453,4698600
2004-01-06,22.457862611572637,22.52373499522379,21.88697476234508,22.137287139892578,13325000
2004-01-07,22.07141288397772,22.10215455555701,21.408305094051794,21.60152816772461,10156800
2004-01-08,21.654221381432134,21.73765825448712,20.960372091635552,21.07455062866211,10183600
2004-01-09,21.100899321847535,21.860619337397825,21.06137623779214,21.43025779724121,10504000
2004-01-12,21.487343834734844,21.641043763370998,21.109679238424775,21.526866912841797,4656600
2004-01-13,21.421476034530514,21.583960765300567,21.021854459897792,21.329256057739258,4645600
2004-01-14,21.215074061155782,21.873790893843086,21.18872478477502,21.80352783203125,8191400
2004-01-15,21.49612958962568,21.799138775840643,21.38634343408643,21.790355682373047,7400200
2004-01-16,21.79914199817271,21.979191252863668,21.509306571714003,21.922101974487305,5326200
2004-01-20,21.91331672668457,22.014319786041256,21.777181294401863,21.91331672668457,6286800
2004-01-21,21.869404923327544,21.886971112732628,21.54004641040031,21.75522804260254,5347000
2004-01-22,21.667397123665605,21.935275628515438,21.632264747526133,21.768400192260742,4351200
2004-01-23,21.781574871834703,21.781574871834703,21.035030276085422,21.188730239868164,7203000
2004-01-26,21.42587029134193,21.693748826078185,21.1009024766117,21.55322265625,5131000
2004-01-27,21.47417688396523,21.614703056461025,21.114078357544248,21.19312286376953,4832000
2004-01-28,21.381958338796245,21.381958338796245,20.793504277495494,20.85059356689453,5703000
2004-01-29,21.417078095086424,22.172407193336998,21.166765856750523,22.02309799194336,11200000
2004-01-30,22.163624472037547,22.383196732152197,22.027489067693242,22.119709014892578,5686400
2004-02-02,22.15045855120978,22.15045855120978,21.500524581965852,21.575180053710938,4388000
2004-02-03,21.443435992594857,21.693748331596005,21.311691245580317,21.535655975341797,3261200
2004-02-04,21.302908104435723,21.557612827892243,20.999898872410174,21.22386360168457,5067600
2004-02-05,21.20629713814317,21.575178738767384,21.14481715057314,21.443435668945312,4122600
2004-02-06,21.386346218823746,21.649832356345218,21.24582005545176,21.51369857788086,3087000
2004-02-09,21.59274142839197,21.658613795338958,21.20629534626154,21.29851531982422,1853400
2004-02-10,21.267777104528466,21.90014484416692,21.23264472583543,21.67618179321289,3096400
2004-02-11,21.658614029630737,21.935275628515438,21.386344815365423,21.768400192260742,3447600
2004-02-12,21.684957353104426,21.759611119081466,21.307292789399927,21.37755584716797,3287400
2004-02-13,21.30290503389879,21.491737356773577,21.219468158174223,21.258991241455078,2427800
2004-02-17,21.364386121803886,21.847444526684246,21.31168756202498,21.619089126586914,2999400
2004-02-18,21.553223655709527,21.658617450365913,21.11846964594049,21.60152816772461,8450000
2004-02-19,20.556362196561114,20.639799079126718,19.761509756610685,19.866905212402344,23513800
2004-02-20,19.96352695081815,20.1523593937156,19.651734470761383,19.93278694152832,6716600
2004-02-23,20.08208025917984,20.08647264283508,19.21696495148553,19.603412628173828,8356400
