Date,Open,High,Low,Close,Volume
2024-10-30,612.9956904166619,617.9055499814983,609.8372158815397,614.2649536132812,891600
2024-10-31,608.8040959287721,625.9247060392148,605.3799979286985,623.887939453125,1246300
2024-11-01,621.4281203704293,631.1593190374672,618.7616165132159,624.8325805664062,1040500
2024-11-04,623.1893783424715,631.6414650227396,620.2670999557995,627.7548828125,657600
2024-11-05,626.2100188569808,643.4683349289096,626.2100188569808,642.9567260742188,783200
2024-11-06,671.8255525838911,698.2345750561273,671.8255525838911,698.0673217773438,1966900
2024-11-07,697.5260798254616,698.0672958011556,673.4883914491573,678.6934814453125,972300
2024-11-08,680.5278946837782,690.3116991550067,680.5278946837782,686.0313110351562,565600
2024-11-11,690.7456720242482,701.8313633406817,688.8520460129259,698.4287719726562,553800
2024-11-12,698.547181882478,699.7109761072489,688.8224901311154,689.7200317382812,551400
2024-11-13,691.0810247119018,701.5749766144162,689.9665321776663,696.761962890625,537500
2024-11-14,695.7658183670327,696.3082561021595,686.2877558439253,688.0531616210938,594100
2024-11-15,686.5540621276673,694.4048120593646,686.2384477377343,689.3156127929688,530800
2024-11-18,685.262101821711,687.4417856568608,681.4748492379719,682.1849365234375,480700
2024-11-19,674.9554923749853,683.4867727077572,674.9554923749853,680.291259765625,337300
2024-11-20,676.7110672083475,682.7371769520678,674.6103022408495,680.9520263671875,385000
2024-11-21,685.4592494260039,697.9947920469607,682.865348457717,693.0338134765625,655500
2024-11-22,691.8207415989787,697.5114920392035,690.8443416186492,697.1663208007812,563800
2024-11-25,700.2534169490099,702.6401793459044,688.6745883904618,694.75,1134400
2024-11-26,694.47384682668,699.365719296242,690.7950099218716,697.1466064453125,364600
2024-11-27,695.2726857303817,700.2533489191525,688.3884639857267,690.2722778320312,331900
2024-11-29,693.1325066267219,697.1465820921223,687.4318235852201,693.2508544921875,331600
2024-12-02,693.9511266537114,697.2058136174417,688.7238948395639,691.0712280273438,335400
2024-12-03,689.6411353771265,691.8997378043005,684.3941587417382,691.2783813476562,328000
2024-12-04,689.7100670312221,690.5286898804189,683.2006940497498,686.9287719726562,428900
2024-12-05,686.4455484558293,690.6865074772343,683.8417750315792,685.1732788085938,465700
2024-12-06,686.741425095846,691.9588443523204,684.4927554409909,686.6033325195312,371900
